Time,XMEAS(1),XMEAS(2),XMEAS(3),XMEAS(4),XMEAS(5),XMEAS(6),XMEAS(7),XMEAS(8),XMEAS(9),XMEAS(10),XMEAS(11),XMEAS(12),XMEAS(13),XMEAS(14),XMEAS(15),XMEAS(16),XMEAS(17),XMEAS(18),XMEAS(19),XMEAS(20),XMEAS(21),XMEAS(22),XMEAS(23),XMEAS(24),XMEAS(25),XMEAS(26),XMEAS(27),XMEAS(28),XMEAS(29),XMEAS(30),XMEAS(31),XMEAS(32),XMEAS(33),XMEAS(34),XMEAS(35),XMEAS(36),XMEAS(37),XMEAS(38),XMEAS(39),XMEAS(40),XMEAS(41),XMV(1),XMV(2),XMV(3),XMV(4),XMV(5),XMV(6),XMV(7),XMV(8),XMV(9),XMV(10),XMV(11),SP(1),SP(2),SP(3),SP(4),SP(5),SP(6),SP(7),SP(8),SP(9),SP(10),SP(11),SP(12),SP(13),SP(14),SP(15),SP(16),SP(17),SP(18),SP(19),SP(20),UCVR,UCLR,UCVS,UCLS,UCLC,UCVV,UCVR_A,UCLR_A,UCVS_A,UCLS_A,UCLC_A,UCVV_A,FMOL(1),FMOL(2),FMOL(3),FMOL(4),FMOL(5),FMOL(6),FMOL(7),FMOL(8),FMOL(9),FMOL(10),FMOL(11),FMOL(12),FMOL(13),FMOL(1)_A,FMOL(2)_A,FMOL(3)_A,FMOL(4)_A,FMOL(5)_A,FMOL(6)_A,FMOL(7)_A,FMOL(8)_A,FMOL(9)_A,FMOL(10)_A,FMOL(11)_A,FMOL(12)_A,FMOL(13)_A,fault
396,-0.0018266045347908,21.7803846106071,-11.1855843786452,0.0587322026284926,0.685768937188769,0.306716047742149,-0.0862228063324437,-0.066509631605399,-0.134343059560905,0.0015066089369608,-0.231938492259331,-0.930678095095836,-0.300205723254749,-3.55503512388786,1.27391939053653,-0.196611841356571,0.018872186426858,-0.0246534002205152,-11.5221475672444,-1.33282212407516,-0.0605626948925959,0.190707365974461,0.2987277557514,-0.0185080957278866,0.656177670989184,-0.0394222072017651,-0.877529072779883,0.142755239953202,0.282599933523997,-0.0267045568577657,0.0800104382932467,-0.0255411408448993,-1.30833230061419,0.24735483959703,-0.080712140158055,-0.0457432607956231,-0.0024612941593246,-0.131317566225619,0.0015157091362006,0.0470109570745478,0.0394298666500532,0.135590166883126,-0.115773579365005,0.576915441161638,0.286369412034958,,-0.0423618736688311,2.00558807624229,-0.198531596538011,0.0190809044630455,0.369470292388421,,17.33297022037,37.947002631241,0.000420646719478,0.0575663667327752,,0.0018580766753364,-5.5420438587387,4.37260097858088,-10.98480097597,-0.0158387096180092,,,,,,,,-0.134567395412859,,,0.0058335250245491,0.146793591711599,0.0524671865495776,0.25113041644466,-7.96378543058145,0.130552733941471,0.0621987018740126,-1.87934741698882E-40,0.350743740093105,-0.232343762033508,-0.0371986922269454,0.4622293548343,0.327167475636997,-0.0126080903033596,-0.0949877044079254,1.76982846531593,-3.92742689330834,7.03987052827733,7.03987052827733,5.34883265307167,10.0953113076332,0.0262817638062724,-8.70432757281699,-3.00432793657171,0.0590718903090703,0,0,-0.0949783895728426,0.858373952796427,-0.367932422481289,7.47930484657888,7.47930484657888,6.58086306645942,7.85588254022559,0.0656607995401827,-1.2190307216123,0.0071385088142317,0.0081057505744355,0
432,-0.0026565244613886,27.6651882183182,-3.75983056053246,0.173023401109489,0.0696548006967319,0.133669628032791,-0.219126804360258,0.024313230649966,-0.137207716820455,0.0009508267849442,-0.241688245184079,0.0997990760636895,0.423246369100525,-3.17229633568812,0.366752503740429,-0.412097279665886,-0.0150850250338621,-0.0152970398388561,-12.6349316070485,-1.84084582500219,-0.0273744547643133,0.208201293051886,0.298708811274757,-0.0185082682036341,0.656174921618618,-0.039422806883568,-0.877504701000532,0.142755029124753,0.282595560883152,-0.0267004212278845,0.0800078226872109,-0.0255409964606685,-1.30833012626235,0.247354772773931,-0.0807118175549028,-0.0457432957256389,-0.0024612945470552,-0.13131762392086,0.0015156912457549,0.0470130604364342,0.0394278384212256,0.182351887243847,-1.09425699745972,0.930931371422549,0.270689604124577,,0.180367822254851,1.12208312710513,0.346113998731255,0.0681341677545503,-0.415058814482677,,17.3329809209176,-8.02008844425109,0.000421266313678,0.0603046812282208,,0.0018585042526994,-2.96436701552443,3.91895591243344,-11.0721481774664,0.0281055456588603,,,,,,,,-0.148710168004314,,,0.0062665320298407,0.144745476486065,0.0484592877926672,0.266131314979383,-7.96925366523152,0.12324829188637,0.0627843852550995,-1.87934673797342E-40,0.349910956805324,-0.2323347228718,-0.0371909334763659,0.462692726826546,0.445159760693912,-1.0050586691672,-0.0769117475010112,1.77095217268254,-3.28217545676154,6.96346059151961,6.96346059151961,5.82393544854813,10.2577501745031,0.10213085147419,-4.22315736516202,0.83222262393943,0.0346790311452878,0,0,-0.0769042405611593,0.858918911643741,-0.36729874597205,7.48973171496107,7.48973171496107,6.74966601446357,7.91635581026998,0.0907475660080852,-1.21897972014548,0.0071402579071471,0.008117446554487,0
468,-0.0005254395663216,10.1760560748339,33.9618841234524,0.0441263039269195,0.210238813998536,0.102534063428919,0.388924792267517,0.448161280737594,-0.144196607670679,3.64860546945289E-05,-0.23476006244114,0.281579625753523,-0.371573453105611,-2.68989252887035,1.18765445610175,-0.337069962151418,0.0341247645658171,-0.0212181897650367,-11.8684665978502,-1.70735047079819,-0.0502788462958534,0.183846918887497,0.298674629071684,-0.0185115903810046,0.656169747958945,-0.0394251532304039,-0.877456176217624,0.142754828526808,0.282592599012887,-0.0266955897068754,0.0800077760945718,-0.0255407459242749,-1.30833135071526,0.247354227521284,-0.0807128896010223,-0.045742944565585,-0.002461294488662,-0.131317666177972,0.0015156749416097,0.0470151612379368,0.0394257991469757,0.170058815142333,0.250327129572327,0.366599965899404,0.285170440497104,,0.264018912364754,3.4807281797982,0.168432917833528,0.0025910986729726,-0.81904839795795,,17.332991562555,-219.862844326754,0.000422335004559,0.056398543131781,,0.0018589522755217,-2.5061770011283,4.32937916784271,-11.0056803845841,-0.0410265477698743,,,,,,,,-0.0900936076823484,,,0.006778027165847,0.141913531591484,0.048463065310031,0.240076079006883,-7.94187723168101,0.119111534826658,0.0635342228268802,-1.87934603928218E-40,0.35007174366584,-0.232322576132912,-0.0371906609040258,0.46288340990192,0.327033977375663,-0.1768863987282,-0.0231633211037607,1.76990528439791,-2.62376686900978,7.10194341715578,7.10194341715578,5.79849283112708,9.98266435195319,0.0721617416316515,0.362331062993121,4.75817345381969,-0.176557713910569,0,0,-0.0231611898976673,0.858411210049951,-0.367756505924035,7.55326126348382,7.55326126348382,6.79462868037308,7.82806154194361,0.0809015180419363,-1.21891482708034,0.0071364022713071,0.00635760816982,0
504,6.63843371604966E-05,-14.2266998432815,40.9961168010077,0.0322723313575927,0.153110170363419,0.0352557183741097,-0.37458606271457,0.302339204531577,-0.155222436484209,-0.0013062398290745,-0.216918136180155,-1.19486892384062,-0.0643816642414094,-2.72585928705069,-0.0548615921176036,-0.0753804515470619,0.0125467702535249,-0.0110820196775733,-12.4213138133306,-1.28554054328771,-0.0287030671551917,0.188779532816909,0.298633963922597,-0.018515919137565,0.656161016158301,-0.039428208784888,-0.877395063912608,0.142754601110509,0.282583524123979,-0.0266923207813043,0.0800057844772332,-0.0255405535258335,-1.30832445312135,0.247354403631919,-0.0807119680566748,-0.0457436833299347,-0.002461293833787,-0.131317684438506,0.0015156611494067,0.0470172596513478,0.039423751290073,0.265128540906453,0.240717610456919,0.299952143604816,0.287278262169366,,0.394297000076897,1.19672000229528,0.146102849430512,0.0165455984808815,-0.0488852750405612,,17.3330021472825,-146.811127598742,0.0004234875452378,0.0582305377001457,,0.001859356590189,-6.19673678754491,3.70768676034605,-11.1011280399219,-0.0094410250295311,,,,,,,,-0.168270713054881,,,0.0078613924325843,0.140275980680002,0.0570725469889481,0.17513749313725,-7.87366568181207,0.125725410116246,0.0642029625571227,-1.87934529606878E-40,0.352582016689663,-0.232324436586339,-0.0371582404084772,0.461176513947613,0.381347400195665,-0.375703352316577,0.0160487876089163,1.8049007975942,-2.48981798316561,7.12385835871692,7.12385835871692,5.87979400426639,9.63099152766426,0.0707485587340848,1.01815257076362,5.31521655873715,-0.0768316454150976,0,0,0.0160469969543086,0.875383994723791,-0.350843407785476,7.51258682560285,7.51258682560285,6.84850980680818,7.707295213387,0.0803714498571004,-1.2189250404968,0.007219892283931,0.0053179615068827,0
540,0.0023119823338178,41.8797198450011,-9.98338537128711,0.0948696223168958,-0.0420133740789374,0.389851717023284,-0.271555187423019,-0.820579566991725,-0.15179321441525,0.0009298803283134,-0.230922951321474,0.956691836708366,0.289927090308083,-3.26187245496983,-0.368216109555789,0.0617061584366638,-0.137463715698427,0.0017744059429674,-9.45360928087536,-1.51375153134825,0.0169837819693015,0.194544239126429,0.298591614425629,-0.0185204656754738,0.656150044489085,-0.0394315924047488,-0.877328975224366,0.14275419583495,0.282571689058621,-0.0266882084603423,0.0800042927693134,-0.0255402896868002,-1.30831667312338,0.247354392786382,-0.0807109927229792,-0.0457432961106731,-0.0024612937123424,-0.131317736720064,0.0015156437092833,0.0470193360616377,0.0394217046888272,0.119667957897413,-0.161947162054112,-0.185335087179091,0.283218229824243,,0.0908894672383624,0.785213518342779,-0.30654603171353,-0.130307920353594,0.255248492489457,,17.3330126984438,414.626989270042,0.0004246085955474,0.0702557470769953,,0.0018597855366006,-0.81878285090113,3.55097613722409,-11.2316970417631,-0.0328927223557968,,,,,,,,-0.159433481300141,,,0.0085061904049581,0.13953859031335,0.060909518744495,0.155603460874254,-7.85526178889987,0.124813729911949,0.0645093435488437,-1.87934453281512E-40,0.354495386896303,-0.232319273153711,-0.0371554221322585,0.461315241034853,0.422256940167031,-0.373298014892938,0.119613342990167,1.78817847450318,-3.35475303096257,6.96861628275633,6.96861628275633,5.99871797401124,10.1940656312302,0.0349066047514075,-4.88075658849311,0.264456604646199,-0.452501078553467,0,0,0.119601194162318,0.867273550389854,-0.358871550286864,7.46799236222842,7.46799236222842,6.89196517033179,7.90175855725676,0.0686688982610359,-1.21889778365244,0.0071773769556626,0.0030465874327276,0
576,0.000119507546273,16.4351501718638,-25.3584739448606,0.0433279547494329,0.0199859736045517,0.166182949869338,-0.489722298355446,0.670783721361133,-0.159304524909814,0.0008049286897792,-0.213237227485422,-1.1495713159379,-0.167002953722658,-2.10602627486241,-1.38946049866903,0.0594573666930955,-0.285358823251823,-0.0067342252894064,-10.7661716940012,-1.3984277992916,-0.0221883443844319,0.193344310437908,0.298549649738547,-0.0185248636260979,0.656137883324142,-0.0394350158411338,-0.877262184684703,0.14275362319445,0.282558305206948,-0.0266821357158058,0.0800037092954326,-0.0255398764210443,-1.30830861067372,0.24735406751118,-0.0807112136030889,-0.0457423511237378,-0.0024612941345429,-0.131317820514282,0.0015156228022289,0.0470214247124189,0.0394196821656223,0.161062111208118,-1.47388123164158,0.153601403055056,0.290533981689847,,0.0638411963470133,1.39849521177813,-0.226816688934647,-0.0616866544034166,-0.374601404619519,,17.3330232118092,-331.346923684221,0.0004256693518053,0.0822263978728745,,0.001860270887518,-6.0821484648271,3.03961446240806,-11.1451054081814,0.0034516046734012,,,,,,,,-0.183553799308683,,,0.0091448738965596,0.139025823308032,0.0647631581109635,0.119129409334626,-7.80667948498733,0.127251032205919,0.0650218542837137,-1.87934371419425E-40,0.356165257513723,-0.23229685608607,-0.0370549689769402,0.461125282726698,0.342507857599912,-0.137239918520223,-0.0478673243781244,1.81052896811678,-1.72541871712002,7.10409207189355,7.10409207189355,5.9583466238621,9.78081692140154,-0.0112089129712824,6.29491500903731,9.83689099413604,-1.31511685330048,0,0,-0.047862722359282,0.878113657423171,-0.34816699711314,7.49948177645365,7.49948177645365,6.90975404016706,7.77099897934988,0.0535384260293536,-1.21879839334953,0.0072296338403439,-0.0018869954661944,0
612,-0.0016777011487519,23.7216254010004,-54.7540918631539,-0.0140877085128146,0.0194180719307972,0.0207815023646915,-0.553834316332086,0.373012268694595,-0.193539587460734,0.0035201221662186,-0.25219311564085,-0.313298193183336,0.191517797897177,-3.3664669415378,1.00588103485605,-0.196902052868609,0.107168789221504,0.004593728189647,-11.544003329743,-1.26298389292396,0.0190977616271084,0.197827064686464,0.298508981192949,-0.0185293266242805,0.656125559592809,-0.0394378117395142,-0.87719700394101,0.142752914700923,0.282534609261575,-0.0266774587173568,0.0799969953215473,-0.025539821985379,-1.30828793316002,0.247354804752677,-0.0807070026096425,-0.0457408419852369,-0.0024612943652294,-0.131317905930208,0.0015156016485991,0.0470235239919105,0.0394176798971841,0.0663016723324645,-0.347079420811447,0.616626393389026,0.298294166779826,,-0.184131148628296,1.03278489765759,-0.0259128038941511,-0.0322167276057214,0.145991119472718,,17.3330336852432,-182.77389548046,0.0004266817884824,0.050955847900969,,0.0018607175466487,-3.99216061018247,4.23753611247621,-11.2617285195661,0.0750957226334492,,,,,,,,-0.191391949691578,,,0.0095103691157341,0.138167971132674,0.0700074033295123,0.0765908695107029,-7.75520051336878,0.124677628190227,0.0651057582206116,-1.87934293280563E-40,0.358265285230242,-0.232309028770644,-0.0369895455380043,0.461615499129877,0.232865288194901,-1.3127812441647,-0.0665981903823169,1.82242307770821,-3.21276088588644,6.95724288879001,6.95724288879001,6.11126906939649,10.3014125758923,0.0744001823019271,-4.16162846327842,0.876206349003127,-0.0354724180891139,0,0,-0.0665917149653072,0.883882182938976,-0.34231547021821,7.46861852049392,7.46861852049392,6.95002820123671,7.94774350847979,0.0818186032861749,-1.21884665695916,0.0072559224038892,0.0033720083470691,0
648,0.0025397188601788,19.593008260596,-31.4911972997734,0.0820626650046936,0.573680821692221,0.0008469772166037,-0.245063534313886,-0.622158293434794,-0.145772788944271,0.0011545789696929,-0.258037417119922,1.72565537445889,-0.18933175880602,-3.16105860205511,-0.12998706828909,-0.0553706923797108,0.112417013446393,-0.0059163872897869,-9.23608671673486,-1.68191280514276,-0.0089976875807877,0.190299625039572,0.298470144897014,-0.0185330760711348,0.65611330682372,-0.0394404612670244,-0.877134901832733,0.142752180850708,0.282509962803303,-0.0266701778825293,0.0799903536612447,-0.0255395290120967,-1.30826415602272,0.247355513198297,-0.0807054924314281,-0.0457406760450713,-0.0024612942123295,-0.131317967752571,0.0015155829245532,0.0470256034945961,0.0394156707765205,0.127817295541618,-0.559610425863859,-0.374504787634457,0.288422347465854,,0.0004455929198172,0.761200367969451,-0.0915105758039871,-0.0868412348915299,-0.494128598513989,,17.3330441167873,314.837273770292,0.0004276364341288,0.0505715930551513,,0.0018612392351489,1.104028276449,3.66971871774282,-11.1563476073364,0.005717739006755,,,,,,,,-0.161482095439681,,,0.0092171314750935,0.135348503521811,0.0680053147774231,0.0898594384595199,-7.76389847453456,0.117039589857654,0.0648591086401015,-1.87934211184138E-40,0.358928619403716,-0.232306423559033,-0.0369632861126113,0.463951943728446,0.295616070561678,-0.629960876949866,0.0363975293093439,1.82676244505745,-3.4032032113804,6.87719759691026,6.87719759691026,6.22216165034615,10.8588917785701,-5.9184800166534E-05,-5.50479334953491,-0.272651371061187,0.961059812310111,0,0,0.0363937034459986,0.885986776100395,-0.34018625980994,7.50251556698186,7.50251556698186,6.96599248540764,8.14962809025099,0.0575013552079752,-1.21883138772585,0.0072640544192681,0.0084806924863491,0
684,-8.07764718590565E-05,0.319505741857483,-21.0807069674493,0.0420864302275187,0.506581619712911,0.14783509761817,-0.605788239428421,-0.222640260335822,-0.153327633101668,0.0017979642189539,-0.245130138806459,0.083473424525863,-0.232409742357504,-3.64469023443373,-0.46198904619137,-0.747042036735365,-0.144090154759606,-0.0123888666884113,-11.774566910015,-1.63703149450521,0.0028761745632408,0.202092075021028,0.298432936891622,-0.0185364596700274,0.65610140812149,-0.0394424678530151,-0.877076470031813,0.142751446127196,0.282498641594365,-0.0266545504137241,0.0799937785572808,-0.0255389657302453,-1.30825858168945,0.247353794553145,-0.0807148538485371,-0.0457401482540151,-0.002461292822082,-0.131317972804323,0.0015155701678306,0.0470276927953321,0.0394136587126325,0.1940846877255,-0.446177086290646,0.138736837299621,0.298197037034953,,-0.0337008606100184,0.819461973310531,0.119733699988494,-0.025235726402073,0.739978675746251,,17.3330544881092,114.913948142492,0.0004285528473386,0.0711941965633844,,0.0018619990686173,-3.0029851991877,3.50330650331261,-11.089896267789,-0.0262296568658797,,,,,,,,-0.199761851270353,,,0.0095683020427799,0.131513653599797,0.0671288073488227,0.0979918122434782,-7.76431182309246,0.115013390849299,0.0651723794419654,-1.87934127801042E-40,0.359570413846427,-0.232312406717525,-0.0369326894793978,0.465542258694278,0.308930200986779,-1.03472544814824,-0.0546763740993974,1.86514828308515,-3.99486509568715,6.95679880987905,6.95679880987905,6.23753762305296,10.8422820563999,0.0362958224126295,-9.87685328719459,-4.01832790230603,-0.499950007935922,0,0,-0.0546710910604417,0.904603986001206,-0.321241920535385,7.55604534072074,7.55604534072074,6.98864771841892,8.15707795425089,0.0696490081802378,-1.2188440079686,0.0073544919821726,0.0016803331943193,0
720,-0.0023598245506999,13.4392294720274,0.35059494055804,0.0738968747041521,0.665016876841129,0.498372041392116,-0.0718028325045452,0.665257465465857,-0.187236509905972,0.0021781145281288,-0.27321478651595,0.964505260462111,-0.200759149111036,-3.14770690674256,-0.832726143863859,-0.488607190886341,-0.0235504988614887,-0.0038937428396081,-10.8016722169345,-1.6764482846927,-0.0121345700306108,0.184383715009844,0.298397340239152,-0.0185388710352114,0.656089687422302,-0.0394443320213202,-0.877021800253054,0.142750819239402,0.282446280210962,-0.0266538913326126,0.0799675348836643,-0.0255383521233101,-1.30820309454196,0.247357461005582,-0.0806965488976523,-0.0457359560416636,-0.0024612962953331,-0.131318234259299,0.0015155302819394,0.0470298014017842,0.0394117911244364,0.267352288250521,-0.867708519104312,0.727395770023179,0.294623817749269,,-0.103314663457049,-0.601523157269874,-0.360871330302345,-0.0208372947331128,-0.828222365412387,,17.3330649257746,-329.056883166953,0.0202561701404673,0.0616517779706953,,0.0009569224255677,-0.800180552134783,3.31767325717859,-11.1726584681236,-0.011784801087046,,,,,,,,-0.148390388664893,,,0.010750870404351,0.127599735749129,0.0659977306255115,0.115552695934873,-7.77075726058061,0.114869127027362,0.0661719919871988,-1.87934039922907E-40,0.360305939338733,-0.232301663962921,-0.0368767741916332,0.46750216327483,0.527681120287511,-0.186835731619155,-0.136606691411694,1.87235969288514,-3.16853166068898,7.07339036816006,7.07339036816006,6.46858964735293,10.6709078284064,0.0232334604168187,-4.18416704115839,0.858418863248744,0.190719761565646,0,0,-0.13659321398082,0.908101402059771,-0.318115236099828,7.61855811631904,7.61855811631904,7.10905607469181,8.11556428280989,0.0655278182593432,-1.21880558749396,0.0073700082519103,0.0053805180253472,0
756,0.0216323414238001,-1.13061795516569,6.11870081975303,0.119227366736054,0.364025207995248,-0.24669010313999,0.0484444968474235,0.834821808254574,-0.149386327031792,0.0018644240670158,-0.262334742283585,-1.2620942508612,-0.485850291232964,-2.85912286272536,1.16144970485622,-0.0361695585070265,-0.137307804161015,-0.0087556681803988,-11.4888578731202,-1.36736878917634,-0.0250103107247525,0.195258262952606,0.233733364112844,0.0737967072318461,0.338772246387414,0.0190206340650709,-0.307337802437413,0.171357962912907,0.767462174163107,-0.0550496901033099,0.102667449491815,-0.015148592749552,-0.751611537164344,0.256146572582683,0.0608871371627017,-0.0740845290137985,-0.0024612943008545,-0.131318179783499,0.001515523570193,0.0470318518926049,0.0394097218571189,0.305382027113268,0.0949534877157205,1.60330137221744,0.290914561676992,,-0.248091737080834,0.974601217084576,-0.250824534890924,0.0752506165113047,-1.07785167094492,,17.3330751749368,-413.789664889096,0.0202570180847729,0.0708917380928522,,0.0009575206306634,-6.36624054101522,4.31459490035693,-11.1182966996999,-0.0508595627194807,,,,,,,,-0.137604251735439,,,0.0115492677395501,0.12297273094552,0.0694804657608472,0.127660443215518,-7.76931921948925,0.122742851036094,0.0665571788170824,-1.87933951220174E-40,0.362419524445443,-0.232291565909814,-0.036814761357991,0.476082644735186,0.524835050595087,0.0306060745206195,0.842045307277612,1.87443280444853,-2.63459288810117,7.34263532888917,7.34263532888917,6.56952488328852,10.3208661254371,-0.0102222794738775,-0.494354937186074,4.01832496578422,-0.331222047401667,0,0,0.841960903269561,0.909107057253152,-0.317143624615824,7.78048337092685,7.78048337092685,7.15076759823234,8.01337298329173,0.0546640354849383,-1.21876228880506,0.0073728034702369,0.003110005138617,0
792,0.0172645319573993,28.8595926838575,-39.4975357553094,0.109955815647124,0.241306972144859,0.277841065728353,-0.251789922038824,0.277623939204432,-0.16508384960072,0.0007464303024836,-0.27397225372242,0.106747506471066,0.694137095249516,-2.90596763362916,-1.5942401651646,0.5408548182304,0.212787344316069,-0.0199497351449906,-11.2351791825757,-1.23275786109519,0.00092279966249,0.203579796677175,0.23370095343861,0.0737954001963441,0.338761935412133,0.0190197134098424,-0.307291178351377,0.171357490368838,0.767431260105738,-0.0550366542235831,0.102656863146571,-0.0151487008209454,-0.751581834559062,0.256146756888107,0.0608872149840511,-0.0740819401348074,-0.0024612898690353,-0.131318020093996,0.0015155283055897,0.0470337950866621,0.0394075605401766,0.272990350175625,0.330145179464793,2.82565278868034,0.290298299155914,,-0.158875551776731,1.46007359230406,0.113279602619322,0.0388614922294152,-0.244963398787853,,17.3330853690672,-135.295750757114,0.0202578447712702,0.0428871168568196,,0.0009582115536416,-2.94320186051898,2.93711656595701,-11.0003735558619,-0.0316611161664894,,,,,,,,-0.168574404624493,,,0.012584168639016,0.119050976401525,0.0761965146868135,0.121435429726212,-7.76270595531249,0.131849682712073,0.0672355684934071,-1.87933862674181E-40,0.365582781837304,-0.232290717427113,-0.0368147043969032,0.483720727841153,0.614125933078014,-0.684894351002612,0.799852380352002,1.86207039445583,-2.93976582325377,7.42998345295928,7.42998345295928,6.67772580793348,10.4882026312232,-0.0139501651220079,-2.54326652786978,2.26118068240191,1.77611352670311,0,0,0.799772196337409,0.903111131544847,-0.323021100826253,7.86717023003496,7.86717023003496,7.21389483120777,8.08177066019385,0.0536002529901393,-1.21875352846484,0.0073402020372248,0.0130413216892224,0
828,0.0180613977750628,16.1345837656168,1.89490649962136,0.107381178682159,0.416500887419669,0.415208348277765,-0.0013753862367593,0.547676281482794,-0.143570785523025,0.0012900282565958,-0.254138758054424,-0.376028775911614,0.292464733499855,-3.32527924759254,-0.40570424321227,0.855299368368378,0.206075632985318,-0.0118640683629962,-11.0989094168396,-1.4633934164176,0.019749447921086,0.214440667528095,0.23366990304493,0.0737948926952754,0.338751925753861,0.0190190211045795,-0.307247954881557,0.171357163993193,0.767402511650388,-0.0550216379939527,0.102647867792907,-0.0151495089163498,-0.751553472827219,0.256146573169816,0.0608841566777158,-0.0740802090202281,-0.0024612926316372,-0.131318214141958,0.0015154954408707,0.0470359027038824,0.039405674735903,0.353772542355472,0.0041491558497881,2.77047995132743,0.291484716129887,,-0.22164272324764,1.61645125719854,0.820521223914142,0.0289881252739263,0.408515295607941,,17.3330956409354,-270.132990300662,0.0202586397468216,0.0433916923088375,,0.000958960308445,-4.1487473520236,3.53189048593034,-11.0755217062478,0.0414624199073472,,,,,,,,-0.143808085641595,,,0.0134351579660609,0.115998825378426,0.0859558333253858,0.0846664360775406,-7.7320725758738,0.14733103400934,0.0678471819138888,-1.87933773529974E-40,0.369601894173257,-0.232293024969154,-0.0368273667076011,0.4896285799637,0.715205015884933,0.106521596092392,0.905880925822716,1.87727440045796,-3.06427641896789,7.69681964317988,7.69681964317988,6.47514693357834,9.96543194295691,0.0057540995005069,-3.53844937533182,1.40552856783432,2.03906549210805,0,0,0.905790137194744,0.910485113682626,-0.315741507685857,7.96458366891977,7.96458366891977,7.19113008526631,7.92019038955351,0.0602293027149771,-1.21876572757063,0.0073751092589668,0.0134822988130611,0
864,0.0213927397916824,16.2397092837123,-35.826387687408,0.118184322271992,0.0930627792555043,0.306697768555104,0.403409366052529,-0.069242597162372,-0.15472116857589,-0.0009836905990843,-0.2613300314393,-0.934174091817653,0.818768487755278,-3.13826336925218,0.229269769119604,0.371248240433033,0.326121900205138,-0.0090726006852008,-11.4202019917895,-1.38038406594302,0.0288751524093413,0.204039179444237,0.23364027704444,0.0737949645401929,0.338742460678123,0.0190187295369668,-0.307208212576601,0.17135692707062,0.76734007902931,-0.0550201678357584,0.102614468266669,-0.0151512028598681,-0.751484197225096,0.256150901565079,0.0609046692807115,-0.0740755660476208,-0.0024612895908801,-0.131318112735739,0.0015154936726267,0.0470379208233211,0.0394035627672693,0.318399354858208,0.0113470727890003,1.78938882197247,0.290607899491974,,0.113446991595865,3.14246805528502,-0.0941749844175063,0.0270264495605232,-0.551624215496375,,17.3331057247042,38.0581140208096,0.0202594112428067,0.0336500957648002,,0.0009593263264257,-5.54398000755598,3.84947684266499,-11.0956637167907,0.0344272697716121,,,,,,,,-0.101651546511306,,,0.0135016157421716,0.113956434559015,0.0905686776169432,0.0758334024284437,-7.73326883674411,0.152679776840358,0.0679393256174529,-1.87933683412774E-40,0.372827199315925,-0.232295501004372,-0.0368698190017434,0.495737629307669,0.626602252375534,-0.809850633505093,0.883348324984532,1.86729979900679,-3.03859137607617,7.70674104191698,7.70674104191698,6.49053440058788,10.3227698550418,0.0226436363860944,-3.28792717656893,1.61860568643766,1.86374821705448,0,0,0.883259789991119,0.90564743197524,-0.320349261953737,8.02236561972563,8.02236561972563,7.20159353010371,8.06139334725646,0.0660910459387951,-1.21877006598864,0.0073485647065587,0.0124633552289994,0
900,0.0210749629058923,-4.31317296903853,-7.79564286656387,-0.0003376092119626,0.368947395866186,-0.080507470516359,0.234015855981397,0.32729897568116,-0.116554689741847,-0.0023697585618843,-0.246355475367238,0.995285410043351,0.877288679213962,-3.50102937248629,0.310662147064058,1.17830028857816,-0.125531139445656,-0.0146133873587217,-10.6799873297855,-1.50357648132785,0.0175611241974849,0.220730676912012,0.233611810497283,0.0737956423504826,0.338733343098493,0.0190186037129445,-0.307172075157901,0.171356749565452,0.767297184740272,-0.0550100715425507,0.102595335676082,-0.0151536134109504,-0.751439263331658,0.25615231536266,0.0609108189306413,-0.074072071088604,-0.0024612861865554,-0.131317990564006,0.0015154942319886,0.0470398934390061,0.0394014466085792,0.292303411809563,-0.0450913893053837,1.81279577826609,0.304260351619135,,0.224967784384724,2.99812677457351,-0.0970406664333225,-0.0066159220362536,0.03194327511234,,17.3331623269905,-160.113479215906,0.0202601599653722,0.0697327625785231,,0.0009599388833568,-0.71921291800615,3.89017672717195,-11.0350222904089,-0.0131067794316805,,,,,,,,-0.117009456508214,,,0.012881774706539,0.111217577707066,0.09642717972919,0.0415478185909918,-7.70793093274465,0.16084416012265,0.0675128115070968,-1.87933586053557E-40,0.376024334203901,-0.232288714283233,-0.036881094680622,0.500379787291379,0.486966653645297,-0.0947636067705701,0.864195210868392,1.88550159050487,-3.51154420292238,7.85746824068724,7.85746824068724,6.20994411467677,10.1061890139383,-0.0156226388625118,-6.7096711399804,-1.30940444427668,0.980180707630922,0,0,0.864108591504774,0.914475261618037,-0.311521101945232,8.09595645804814,8.09595645804814,7.10336218906042,8.00727887006735,0.053692629371489,-1.21874725388991,0.0073910877726544,0.0075102214557802,0
